Temperature (K),Luminosity (L/Lo),Radius (R/Ro),Absolute Magnitude (Mv),Color,Spectral Class,Galaxy,Constellation,Age (in million years),Metallicity ([Fe/H]),Rotational Velocity (km/s),Distance (light years),Star Type ID,Star Type
3413,0.029615504144437525,0.4932215724833705,8.65120217492348,Red,M,Triangulum,Aquila,10351.764806183795,0.20686415863568489,8.50843372542931,5412.44104311143,1,Red Dwarf
5084,0.041121990856432596,0.2619274756109763,8.294814669550858,Orange,K,Milky Way,Orion,3307.890912599783,-0.6329407192051333,5.709868630919124,658.0563400891479,1,Red Dwarf
5218,0.5729353595737177,0.9281106123883602,5.434735934453363,Yellow,G,Milky Way,Scorpius,10656.497757496772,-0.279980162353116,16.676770814922193,26.052843866472553,3,Main Sequence
5123,0.29720176568619855,0.6934769906470484,6.1473715368623125,Orange,K,Milky Way,Orion,10093.089730572696,-0.35957212381269776,7.9545921518144365,43.873432564271646,3,Main Sequence
2654,0.014138997016780095,0.5635890406471575,9.453953492883741,Red,M,Andromeda,Perseus,2047.9854536701769,0.14079914368377533,9.719072651905195,7644.290346367012,1,Red Dwarf
4596,0.35000673453590997,0.9350465568961901,5.96980899809827,Orange,K,Andromeda,Aquila,2947.992427433516,-0.4537931920302858,1.6752381420485234,703.2996881809152,3,Main Sequence
6649,2.322462466805535,1.150844803813794,3.9151282397200418,Yellow-White,F,Andromeda,Cygnus,582.5445496447069,0.03746774647884544,25.73566243939123,,3,Main Sequence
19039,29526616.45992273,500.4649287330606,-13.845534206899993,Blue-White,B,Whirlpool,Lyra,47.717864547688286,-0.15794524794773268,87.62189776699827,164.58956113214776,4,Supergiant
1145,9.010405525710075e-06,0.07643922415389459,17.44313915639949,Red,,Triangulum,Cygnus,11212.381554401922,-0.14905716674500355,5.253805154367018,4385.990375361392,0,Brown Dwarf
4998,0.18921082421184687,0.5813471667050649,6.637635056185841,Orange,K,Whirlpool,Orion,6989.951794805208,-0.08367859861728841,11.880355007568884,,3,Main Sequence
915,3.7539240632555447e-06,0.07726016449692652,18.39378629202153,Red,M,Milky Way,Cygnus,,-0.12734874428953588,2.4827333103409956,,0,Brown Dwarf
5208,1.026107485875701,1.2468366278143432,4.802017860054423,Yellow,G,Triangulum,Cygnus,9992.220594471684,0.19490402612225524,7.360249731401474,16.63254624741692,3,Main Sequence
7826,7.46220568997488,1.4890490224327093,2.6478319603399894,White,A,Triangulum,Cassiopeia,2760.4094369634163,-0.168503264395124,86.60352112019271,12.284094916988483,3,Main Sequence
19970,337000.87097125035,48.5975591376679,-8.989077558243029,Blue-White,B,Sombrero,Cygnus,12.017362781666765,0.07381409721503594,270.7282046252975,75.41239699645914,4,Supergiant
7788,14.690649100126851,2.109714471860359,1.9123975366687813,White,A,Whirlpool,Perseus,12416.272405604557,-0.35021173597148936,192.05968102220993,20215.802246694628,3,Main Sequence
2829,0.0015926596360257284,0.1664756299201016,11.824692566130723,Red,M,Triangulum,Perseus,3917.5604763347264,-0.060937360047595736,6.8431810302554466,28.942049082271286,1,Red Dwarf
7874,18.897306888813215,2.3407994789142346,1.63900021002528,White,A,Andromeda,Scorpius,7584.923308048974,-0.14334767771502943,207.13240910907615,1191.2305635992693,3,Main Sequence
4431,0.04088159584821889,0.3438076178170736,8.301180398710514,Orange,K,Milky Way,Cygnus,12929.97674826152,-0.0958377012464035,6.528359841737329,312.02364419190474,1,Red Dwarf
18748,1592.099988849254,3.789922725044849,-3.1749258482683445,Blue-White,B,Milky Way,Lyra,20.753880741414104,-0.08735073906734417,81.84545527467029,11.485082332899346,3,Main Sequence
1044,1.3189524437238774e-05,0.11124196356384586,17.02942715783734,Red,M,Andromeda,Lyra,2568.8420036750053,0.5,8.056348508540266,34.31007421982583,0,Brown Dwarf
2906,0.007881308993250097,0.350964372781561,10.08850411321358,Red,M,Whirlpool,Pegasus,8743.604034551121,-0.10929256769551449,1.9706859950313325,31.18280325154918,1,Red Dwarf
5765,1.3717491974103966,1.1765050864874742,4.486813213077271,Yellow,G,Whirlpool,Cassiopeia,4436.26295391072,-0.04569245548768502,25.28086649402961,20.88550352149772,3,Main Sequence
2432,0.009339846498362355,0.5455038287244411,9.904150653499181,Red,M,Sombrero,Cassiopeia,5647.002592438897,-0.44623550968159287,7.679464711761535,105.17541453729828,1,Red Dwarf
2846,0.00808132287488677,0.37053267588896055,10.06129385355917,Red,M,Milky Way,Cygnus,9213.08889778236,-0.1392807053006057,8.173852958109237,12.579884968859934,3,Main Sequence
4613,0.20087615285882462,0.7031570847815357,6.572679044348234,Orange,K,Andromeda,Lyra,9391.98990077096,0.16136604376127017,3.9630487262225884,345.5470152950016,3,Main Sequence
4602,0.25687844607700094,0.7989611814155505,6.305680836478233,Orange,K,Sombrero,Lyra,12174.270687795844,-0.2698443457859182,8.044303505866042,78.45804051049895,3,Main Sequence
6855,4.419959200996812,1.4936515264530488,3.216454348609018,Yellow-White,F,Sombrero,Perseus,8997.290246842042,-0.7696893272050345,27.714798141412533,2233.5726967032456,3,Main Sequence
3096,0.013412522461796222,0.40337446475214234,9.511223844293596,Red,M,Triangulum,Ursa Major,435.6796441303884,0.3316083854784726,1.4197934297568877,2143.0193657094837,1,Red Dwarf
2647,0.0004623631350972758,0.1024563292937585,13.167542000385728,Red,M,Triangulum,Lyra,2205.91905228453,-0.03673042331636079,1.4765845426737907,29.778847019037443,1,Red Dwarf
4985,0.11489611007421678,0.4553836276726393,7.179236686371108,Orange,K,Whirlpool,Orion,2719.5809502298416,-0.4883035086501828,5.934895515419296,70.71191313985119,1,Red Dwarf
2618,0.009161520532010052,0.466229307618803,9.925081101895104,Red,M,Sombrero,Cassiopeia,3172.1970996407413,-0.6535756808721802,2.517965972066521,90.67141690280633,1,Red Dwarf
3240,0.009491014454341994,0.3098285054014377,9.886718412984298,Red,M,Sombrero,Lyra,8158.768612900432,-0.04351279096693284,1.424510400214207,9431.13768052637,1,Red Dwarf
2670,0.007477156361793666,0.4049494221953227,10.14565884330301,,M,Triangulum,Perseus,11223.525408601501,-0.7116011453608779,5.809890907282771,7543.389120515023,3,Main Sequence
5171,0.042534028555524316,0.2574982362279514,8.258158704243801,Orange,K,Milky Way,Aquila,4391.5838870134185,0.3292892653337312,14.345971479642596,54209.95828068346,1,Red Dwarf
2886,0.02084051483142465,0.578650913615742,9.032728891732013,Red,M,Andromeda,Orion,9661.852486188429,-0.728642534166353,5.442796838645408,635.7935651885424,1,Red Dwarf
22414,60578136.07483384,517.2187889128875,-14.625789766051524,Blue-White,B,Milky Way,Cygnus,14.819411485619234,0.5,259.07734060534574,38.44441421866442,4,Supergiant
8146,21.13258711174018,2.3128240645928564,1.517618330301683,White,A,Milky Way,Cassiopeia,5044.427939808919,-0.6345279750665593,70.71845354048986,7674.603534968832,3,Main Sequence
2621,0.00939998502785691,0.4711775765053471,9.897182095342323,Red,M,Whirlpool,Scorpius,12042.486191615915,0.5,2.5997695701223464,874.7938160290098,1,Red Dwarf
2426,0.006000216119301982,0.43939683932651064,10.384582766653423,Red,M,Whirlpool,Orion,3616.6635554293434,0.5,2.2529641721349414,523.6441512422516,1,Red Dwarf
6272,2.9003166780132035,1.4453255685832693,3.6738864500758446,Yellow-White,F,Milky Way,Aquila,12732.358564898319,0.03671894219594459,21.346683390354716,18450.393417010197,3,Main Sequence
3952,0.1763364858838108,0.8976195317494848,6.714144545704044,Orange,K,Andromeda,Cassiopeia,8255.081496314142,0.5,8.091480352836259,55730.95892374,3,Main Sequence
4452,0.1080674316493083,0.5537225098183991,7.245762924832441,Orange,K,Whirlpool,Scorpius,11269.889319681859,0.16484206731530726,1.4988343265702404,216.13391426805197,1,Red Dwarf
8951,0.0007284787729161486,0.01124657830680376,12.673957746453219,White,A,Andromeda,Orion,9233.928359564297,-0.33110666434870084,140.9016132227141,3446.8776706064914,2,White Dwarf
4291,0.2704672295916662,0.9429645633227655,6.249713368627033,Orange,K,Whirlpool,Cygnus,9721.624275908543,0.2492286877339233,4.356098745004252,68.9899237140344,3,Main Sequence
840,3.036359895068709e-06,0.08244667130364078,18.624116883671455,Red,M,Whirlpool,Orion,544.3480308644323,-1.111981576226592,9.825258121551437,21399.219897737374,0,Brown Dwarf
8525,10205822.307866467,1467.541194764769,-12.692120006555085,White,A,Andromeda,Lyra,76.01947717625488,-0.1573803565763062,165.86469720256665,2070.8068194786974,5,Hypergiant
5995,1.0757475668108027,0.9634560015216602,4.7507240688928265,Yellow,G,Milky Way,Lyra,3127.741481346059,-0.5343054534236172,17.010739693576248,77157.02547368634,3,Main Sequence
3377,0.038647833908685786,0.5755135229482257,8.362187104808308,Red,M,Milky Way,Scorpius,5687.628410149985,-0.7878995096121543,4.0979528998339765,5831.418140713358,1,Red Dwarf
3422,0.020328412314591805,0.4064871255768756,9.059741348035692,Red,M,Milky Way,Scorpius,11221.20730468056,-0.157635825639351,1.5708255030874412,493.84300257974553,3,Main Sequence
5046,0.07504600342415713,0.35919010739319124,7.641681077907252,Orange,K,Andromeda,Pegasus,1072.8839496154574,-0.02628274491479134,2.4986640070389314,6893.545247573594,1,Red Dwarf
3083,0.0017200473475654041,0.14567271900846382,11.74114899537158,Red,M,Triangulum,Orion,3130.2876843559925,-0.7163725281781813,6.8317769007886495,143.08772371836326,1,Red Dwarf
5331,0.747422905925606,1.0155958361476898,5.146083991648595,Yellow,G,Whirlpool,Orion,2981.2097015107465,-0.43513154977227075,16.59620540190971,57444.03502824466,3,Main Sequence
4902,0.1771606175486803,0.5847793846244681,6.709082036288858,Orange,K,Triangulum,Orion,566.2613710269491,-0.2820129818750741,14.550710366416068,2763.7812974050626,1,Red Dwarf
7503,12195.034150965355,65.49025667268141,-5.385457552123562,White,A,Whirlpool,Perseus,51.37926529195703,-0.11146292468273566,205.45119041344378,24.669296220063032,4,Supergiant
9978,19.116005859100255,1.4661103285018982,1.6265071125973867,White,A,Triangulum,Lyra,10373.707119921952,-0.5312207761672882,107.11280312172495,1543.2326888955934,3,Main Sequence
3413,0.01543115791335344,0.35602603386244225,9.359003711006707,Red,M,Andromeda,Cassiopeia,5433.099722623392,0.18920538990536173,5.811132854198852,25237.41680878255,1,Red Dwarf
3784,0.022277725414306136,0.3480072109441592,8.960322883212068,Orange,K,Milky Way,Cygnus,746.2216631271008,0.3213946046918119,9.602805777833067,231.23503236082792,1,Red Dwarf
3589,0.009895291893607515,0.25782347829722363,9.84142847587405,Red,M,Sombrero,Aquila,11988.743889810652,-0.3553362221516059,2.5693492532412865,3204.7305093194163,1,Red Dwarf
2664,0.006686161477146548,0.38465826157731337,10.267057847481997,Red,M,Milky Way,Lyra,973.0613410596263,-0.17508630104393397,4.096395008742814,32748.87995216376,3,Main Sequence
3894,0.036501357093096015,0.4206468939097131,8.424227471250145,Orange,K,Triangulum,Lyra,3719.81434173832,0.04335274559702623,8.846898282081353,231.27412441184254,1,Red Dwarf
5347,1.0376911780925917,1.1895118397332225,4.7898296884867895,Yellow,G,Milky Way,Perseus,2490.1915828066176,0.18081148035486352,22.766251925223838,4603.45843962025,3,Main Sequence
3815,0.11844327865251196,0.7894437681445698,7.146223948305922,Orange,K,Whirlpool,Aquila,10450.074668230469,-0.2808700590301642,8.305848101769723,428.6925292509287,3,Main Sequence
6356,2.959607032659006,1.4216880836769565,3.651914873431493,Yellow-White,F,Triangulum,Scorpius,8861.057487774684,0.26423596439848357,20.376152967986698,114.89709182627094,3,Main Sequence
2714,0.003961959195346158,0.2852925215702018,10.835225004052775,Red,M,Sombrero,Pegasus,3981.912505173167,-0.07954905932173377,6.091433855767682,700.799935398528,1,Red Dwarf
3397,0.01673642723835362,0.3742789118367671,9.27084311559874,Red,M,Whirlpool,Cygnus,9522.32865821574,0.027465332139425494,7.914761931454183,53.85531535492348,1,Red Dwarf
3192,0.03235699069800517,0.5894043974024008,8.555079689839065,Red,M,Whirlpool,Perseus,9646.573294608967,0.23321447176890003,4.528666736282446,231.41312863011453,1,Red Dwarf
3768,0.06263944814741092,0.588514609292972,7.837880192652661,Orange,K,Whirlpool,Ursa Major,9307.724909135859,0.1289631872567187,14.049079245265254,26.367903148199854,1,Red Dwarf
3269,0.011069296331348755,0.32868905351565514,9.719699965220878,Red,M,Whirlpool,Aquila,6486.628826426197,0.20968033017173365,8.765178868680206,652.6276965347924,1,Red Dwarf
9980,0.0005848188022555463,0.008105963725686331,12.912446682530742,White,A,Triangulum,Lyra,8421.258610689269,0.17269614577362116,122.31979864549909,37.67307979962538,2,White Dwarf
4168,0.25800422938759915,0.9761421522047393,6.30093293679114,Orange,K,Triangulum,Aquila,1797.8671591410712,-0.3007215557339433,9.452217891457792,11289.893781433295,3,Main Sequence
2859,0.0022799219355544944,0.19502341313065943,11.435200057431242,Red,M,Milky Way,Orion,9071.367687355183,0.5,1.894512355443611,35282.33346156143,1,Red Dwarf
3407,0.036889788673578484,0.5524130015524096,8.412734581651183,Red,M,Whirlpool,Cassiopeia,11501.97946393776,-0.3257261362261181,3.7916952851992227,23472.351591992683,1,Red Dwarf
3899,0.026944235751624128,0.36048030307357515,8.753835325638395,Orange,K,Milky Way,Lyra,8065.038251708779,0.19443959813619405,3.710694700124324,20.184176163836835,1,Red Dwarf
2536,0.0014672158029071446,0.19883991764648143,11.913765010008454,Red,M,Andromeda,Orion,4214.261677090884,-0.3161766620824061,6.791626715495685,13.249744128565501,1,Red Dwarf
5833,1.5163486249974452,1.2082885305621929,4.378002345529077,Yellow,G,Triangulum,Perseus,6407.413408874327,-0.5971397016333855,20.83705760554942,50.25659929759707,3,Main Sequence
3198,0.02177519092462415,0.4817027680980731,8.98509507103643,Red,M,Triangulum,Cassiopeia,3267.113530410367,0.03804477255151823,4.569120456000395,75993.32054260289,1,Red Dwarf
16359,9808400.736866403,390.6975347089107,-12.648995503216854,Blue-White,B,Andromeda,Aquila,,0.5,140.36017501462902,29684.832634334656,4,Supergiant
45926,264932.07086268696,8.147138497219055,-8.727836335490478,Blue,O,Triangulum,Aquila,20.27621926473499,0.060486226360488504,347.3557745281562,37.645427082936465,3,Main Sequence
3043,0.009495776136954183,0.3513309451890999,9.886173831077087,Red,M,Sombrero,Ursa Major,6109.901528968911,-0.17861635535034084,2.6193520271048123,520.2151520319031,1,Red Dwarf
2942,0.006833038148145383,0.31884283418656956,10.243465386623406,Red,M,Whirlpool,Aquila,7794.972239622245,-0.31454210390304227,7.780284571906444,670.3469581645984,1,Red Dwarf
6386,5.665389967823214,1.9485526780402778,2.9469254770589317,Yellow-White,F,Whirlpool,Scorpius,12342.978043155723,-0.3477200667761151,71.21950678451648,59092.789367784666,3,Main Sequence
3809,0.07270052647493741,0.620443026488462,7.676156110255009,Orange,K,Andromeda,Perseus,9484.163147833284,-0.7013258958524932,13.528989447139224,24.26252992896101,3,Main Sequence
1199,1.732055970567851e-05,0.09664906785721486,16.73359519517887,Red,M,Triangulum,Ursa Major,702.2521339262739,0.5,3.5716684802748615,83.95158331385898,0,Brown Dwarf
5235,0.4788673981288075,0.8430034235656954,5.6294618231103435,Yellow,G,Whirlpool,Cygnus,338.48630327710873,,26.478983211867114,22.795559854114472,3,Main Sequence
4445,0.12278312217345981,0.5920806673335356,7.107153318546958,Orange,K,Milky Way,Cassiopeia,8150.412309929165,0.18723482899624247,9.39390357088866,1219.7756021854386,1,Red Dwarf
7107,4.294810332328667,1.3697914110968294,3.2476400268704846,Yellow-White,F,Milky Way,Cygnus,1454.310975002337,-0.2023607488437464,58.8854470708847,19122.94590583844,3,Main Sequence
6007,4.011179766651367,1.8530019403638878,3.32181968516353,Yellow-White,F,Sombrero,Aquila,6525.890390751788,-0.14439638196959442,18.795258859754995,49965.58833969524,3,Main Sequence
21511,88587551.25618722,679.0788788979228,-15.038431742624097,Blue-White,B,Sombrero,Perseus,96.07104872180416,-0.5215120870221662,226.81745367145734,62.92223547417744,4,Supergiant
6591,2.275072273008442,1.1591777876797043,3.9375120060114597,Yellow-White,F,Whirlpool,Cygnus,11054.821279975018,-0.12895315962738826,97.93609486525739,21456.057091038045,3,Main Sequence
5835,185720.72082464883,422.5747415785657,-8.34215090148437,Yellow,G,Triangulum,Cygnus,54.559947121603365,0.023340246994441198,15.24489989419216,9797.469184516875,4,Supergiant
3480,0.04511193917221948,0.5855208102309287,8.194271260027094,Red,M,Andromeda,Cassiopeia,2632.187401178299,-0.21157926189949855,6.332172052867283,3176.0381321196887,1,Red Dwarf
3642,0.04055891894192123,0.5068954319903777,8.309784073031425,Red,M,Triangulum,Scorpius,11562.173505614734,0.5,5.381589534835607,18279.316737638634,1,Red Dwarf
3139,0.014215522011084154,0.40397440473997437,9.448092969661104,Red,M,Sombrero,Perseus,11489.702695815013,0.006698473627851966,3.670375139589522,69.44573271392892,1,Red Dwarf
9080,39.06853936058176,2.5310280914393664,0.8504320631523523,White,A,Milky Way,Ursa Major,9537.445064162062,0.5,108.58164091500286,610.4063152568064,3,Main Sequence
3569,0.045279454902990374,0.5577153196148613,8.190247025113084,Red,M,Whirlpool,Lyra,10172.273161702697,-0.10773396056400067,2.719999108204076,94761.77469222096,1,Red Dwarf
6485,5.258679775860299,1.8204278749472904,3.0278081862060877,Yellow-White,F,Triangulum,Orion,8728.974580044724,-0.17845132274269765,70.51226820625783,101.43512589859947,3,Main Sequence
7888,0.000968829478838392,0.01670109488875471,12.364381638168725,White,A,Milky Way,Aquila,10192.851942646783,-0.018497520977630057,69.31424675740448,62.92825596290028,2,White Dwarf
4532,0.34684399395410903,0.9572874423631968,5.979664553654759,Orange,K,Sombrero,Orion,6542.971024957621,0.21779964858210787,6.0050229825865715,7650.863076793584,3,Main Sequence
4709,0.09028549780183867,0.45238343363088196,7.4409550076724695,Orange,K,Sombrero,Scorpius,11464.28452563073,0.04435917622739877,7.693430682987847,1010.8319654855159,1,Red Dwarf
2937,0.0011663232134317967,0.1321772286246872,12.162952701218774,Red,M,Triangulum,Perseus,2728.167191975464,-0.6750014503858529,1.7612362258479313,15946.95883959811,1,Red Dwarf
2443,0.008905177835853866,0.5278729883849689,9.955893508200091,Red,M,Triangulum,Orion,11550.95040973269,0.33191707112324803,1.2203757323866662,15956.706765665998,1,Red Dwarf
1203,2.3266532376750035e-05,0.11127296255742444,16.413170846882167,Red,M,Whirlpool,Cygnus,2005.712079469512,0.1856025398348082,4.358430741812359,30.838625511167653,0,Brown Dwarf
